company_industry,llm_role_category_clean,skill,skill_label,postings_with_skill,total_group_postings,skill_share,skill_share_pct
Energy / Utilities,Business Intelligence,skill_sas,Sas,0,1,0,0
Energy / Utilities,Business Intelligence,skill_statistics,Statistics,0,1,0,0
Energy / Utilities,Business Intelligence,skill_tableau,Tableau,0,1,0,0
Energy / Utilities,Data Analyst,skill_data_analysis,Data Analysis,3,5,0.6,60
Energy / Utilities,Data Analyst,skill_reporting,Reporting,1,5,0.2,20
Energy / Utilities,Data Analyst,skill_statistics,Statistics,1,5,0.2,20
Energy / Utilities,Data Analyst,skill_cloud,Cloud,0,5,0,0
Energy / Utilities,Data Analyst,skill_communication,Communication,0,5,0,0
Energy / Utilities,Data Analyst,skill_data_visualization,Data Visualization,0,5,0,0
Energy / Utilities,Data Analyst,skill_database,Database,0,5,0,0
Energy / Utilities,Data Analyst,skill_etl,Etl,0,5,0,0
Energy / Utilities,Data Analyst,skill_excel,Excel,0,5,0,0
Energy / Utilities,Data Analyst,skill_machine_learning,Machine Learning,0,5,0,0
Energy / Utilities,Data Analyst,skill_powerbi,Powerbi,0,5,0,0
Energy / Utilities,Data Analyst,skill_python,Python,0,5,0,0
Energy / Utilities,Data Analyst,skill_r,R,0,5,0,0
Energy / Utilities,Data Analyst,skill_sas,Sas,0,5,0,0
Energy / Utilities,Data Analyst,skill_sql,Sql,0,5,0,0
Energy / Utilities,Data Analyst,skill_tableau,Tableau,0,5,0,0
Energy / Utilities,Data Engineer,skill_data_analysis,Data Analysis,1,2,0.5,50
Energy / Utilities,Data Engineer,skill_etl,Etl,1,2,0.5,50
Energy / Utilities,Data Engineer,skill_cloud,Cloud,0,2,0,0
Energy / Utilities,Data Engineer,skill_communication,Communication,0,2,0,0
Energy / Utilities,Data Engineer,skill_data_visualization,Data Visualization,0,2,0,0
Energy / Utilities,Data Engineer,skill_database,Database,0,2,0,0
Energy / Utilities,Data Engineer,skill_excel,Excel,0,2,0,0
Energy / Utilities,Data Engineer,skill_machine_learning,Machine Learning,0,2,0,0
Energy / Utilities,Data Engineer,skill_powerbi,Powerbi,0,2,0,0
Energy / Utilities,Data Engineer,skill_python,Python,0,2,0,0
Energy / Utilities,Data Engineer,skill_r,R,0,2,0,0
Energy / Utilities,Data Engineer,skill_reporting,Reporting,0,2,0,0
Energy / Utilities,Data Engineer,skill_sas,Sas,0,2,0,0
Energy / Utilities,Data Engineer,skill_sql,Sql,0,2,0,0
Energy / Utilities,Data Engineer,skill_statistics,Statistics,0,2,0,0
Energy / Utilities,Data Engineer,skill_tableau,Tableau,0,2,0,0
Energy / Utilities,Data Scientist,skill_data_analysis,Data Analysis,1,1,1,100
Energy / Utilities,Data Scientist,skill_etl,Etl,1,1,1,100
Energy / Utilities,Data Scientist,skill_cloud,Cloud,0,1,0,0
Energy / Utilities,Data Scientist,skill_communication,Communication,0,1,0,0
Energy / Utilities,Data Scientist,skill_data_visualization,Data Visualization,0,1,0,0
Energy / Utilities,Data Scientist,skill_database,Database,0,1,0,0
Energy / Utilities,Data Scientist,skill_excel,Excel,0,1,0,0
Energy / Utilities,Data Scientist,skill_machine_learning,Machine Learning,0,1,0,0
Energy / Utilities,Data Scientist,skill_powerbi,Powerbi,0,1,0,0
Energy / Utilities,Data Scientist,skill_python,Python,0,1,0,0
Energy / Utilities,Data Scientist,skill_r,R,0,1,0,0
Energy / Utilities,Data Scientist,skill_reporting,Reporting,0,1,0,0
Energy / Utilities,Data Scientist,skill_sas,Sas,0,1,0,0
Energy / Utilities,Data Scientist,skill_sql,Sql,0,1,0,0
Energy / Utilities,Data Scientist,skill_statistics,Statistics,0,1,0,0
Energy / Utilities,Data Scientist,skill_tableau,Tableau,0,1,0,0
Energy / Utilities,Database Role,skill_database,Database,2,2,1,100
Energy / Utilities,Database Role,skill_data_analysis,Data Analysis,1,2,0.5,50
Energy / Utilities,Database Role,skill_powerbi,Powerbi,1,2,0.5,50
Energy / Utilities,Database Role,skill_reporting,Reporting,1,2,0.5,50
Energy / Utilities,Database Role,skill_sql,Sql,1,2,0.5,50
Energy / Utilities,Database Role,skill_cloud,Cloud,0,2,0,0
Energy / Utilities,Database Role,skill_communication,Communication,0,2,0,0
Energy / Utilities,Database Role,skill_data_visualization,Data Visualization,0,2,0,0
Energy / Utilities,Database Role,skill_etl,Etl,0,2,0,0
Energy / Utilities,Database Role,skill_excel,Excel,0,2,0,0
Energy / Utilities,Database Role,skill_machine_learning,Machine Learning,0,2,0,0
Energy / Utilities,Database Role,skill_python,Python,0,2,0,0
Energy / Utilities,Database Role,skill_r,R,0,2,0,0
Energy / Utilities,Database Role,skill_sas,Sas,0,2,0,0
Energy / Utilities,Database Role,skill_statistics,Statistics,0,2,0,0
Energy / Utilities,Database Role,skill_tableau,Tableau,0,2,0,0
Energy / Utilities,Financial Analyst,skill_reporting,Reporting,20,37,0.5405405405405406,54.054054054054056
Energy / Utilities,Financial Analyst,skill_data_analysis,Data Analysis,19,37,0.5135135135135135,51.35135135135135
Energy / Utilities,Financial Analyst,skill_communication,Communication,1,37,0.02702702702702703,2.7027027027027026
Energy / Utilities,Financial Analyst,skill_data_visualization,Data Visualization,1,37,0.02702702702702703,2.7027027027027026
Energy / Utilities,Financial Analyst,skill_excel,Excel,1,37,0.02702702702702703,2.7027027027027026
Energy / Utilities,Financial Analyst,skill_cloud,Cloud,0,37,0,0
Energy / Utilities,Financial Analyst,skill_database,Database,0,37,0,0
Energy / Utilities,Financial Analyst,skill_etl,Etl,0,37,0,0
Energy / Utilities,Financial Analyst,skill_machine_learning,Machine Learning,0,37,0,0
Energy / Utilities,Financial Analyst,skill_powerbi,Powerbi,0,37,0,0
Energy / Utilities,Financial Analyst,skill_python,Python,0,37,0,0
Energy / Utilities,Financial Analyst,skill_r,R,0,37,0,0
Energy / Utilities,Financial Analyst,skill_sas,Sas,0,37,0,0
Energy / Utilities,Financial Analyst,skill_sql,Sql,0,37,0,0
Energy / Utilities,Financial Analyst,skill_statistics,Statistics,0,37,0,0
Energy / Utilities,Financial Analyst,skill_tableau,Tableau,0,37,0,0
Energy / Utilities,Market Research Analyst,skill_data_analysis,Data Analysis,2,4,0.5,50
Energy / Utilities,Market Research Analyst,skill_reporting,Reporting,1,4,0.25,25
Energy / Utilities,Market Research Analyst,skill_cloud,Cloud,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_communication,Communication,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_data_visualization,Data Visualization,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_database,Database,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_etl,Etl,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_excel,Excel,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_machine_learning,Machine Learning,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_powerbi,Powerbi,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_python,Python,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_r,R,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_sas,Sas,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_sql,Sql,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_statistics,Statistics,0,4,0,0
Energy / Utilities,Market Research Analyst,skill_tableau,Tableau,0,4,0,0
Energy / Utilities,Operations Analyst,skill_data_analysis,Data Analysis,2,3,0.6666666666666666,66.66666666666666
Energy / Utilities,Operations Analyst,skill_cloud,Cloud,0,3,0,0
Energy / Utilities,Operations Analyst,skill_communication,Communication,0,3,0,0
Energy / Utilities,Operations Analyst,skill_data_visualization,Data Visualization,0,3,0,0
Energy / Utilities,Operations Analyst,skill_database,Database,0,3,0,0
Energy / Utilities,Operations Analyst,skill_etl,Etl,0,3,0,0
Energy / Utilities,Operations Analyst,skill_excel,Excel,0,3,0,0
Energy / Utilities,Operations Analyst,skill_machine_learning,Machine Learning,0,3,0,0
Energy / Utilities,Operations Analyst,skill_powerbi,Powerbi,0,3,0,0
Energy / Utilities,Operations Analyst,skill_python,Python,0,3,0,0
Energy / Utilities,Operations Analyst,skill_r,R,0,3,0,0
Energy / Utilities,Operations Analyst,skill_reporting,Reporting,0,3,0,0
Energy / Utilities,Operations Analyst,skill_sas,Sas,0,3,0,0
Energy / Utilities,Operations Analyst,skill_sql,Sql,0,3,0,0
Energy / Utilities,Operations Analyst,skill_statistics,Statistics,0,3,0,0
Energy / Utilities,Operations Analyst,skill_tableau,Tableau,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_cloud,Cloud,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_communication,Communication,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_data_analysis,Data Analysis,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_data_visualization,Data Visualization,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_database,Database,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_etl,Etl,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_excel,Excel,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_machine_learning,Machine Learning,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_powerbi,Powerbi,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_python,Python,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_r,R,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_reporting,Reporting,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_sas,Sas,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_sql,Sql,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_statistics,Statistics,0,3,0,0
Energy / Utilities,Other Data/Analytics Role,skill_tableau,Tableau,0,3,0,0
Energy / Utilities,Product Analyst,skill_cloud,Cloud,1,3,0.3333333333333333,33.33333333333333
Energy / Utilities,Product Analyst,skill_data_analysis,Data Analysis,1,3,0.3333333333333333,33.33333333333333
Energy / Utilities,Product Analyst,skill_communication,Communication,0,3,0,0
Energy / Utilities,Product Analyst,skill_data_visualization,Data Visualization,0,3,0,0
Energy / Utilities,Product Analyst,skill_database,Database,0,3,0,0
Energy / Utilities,Product Analyst,skill_etl,Etl,0,3,0,0
Energy / Utilities,Product Analyst,skill_excel,Excel,0,3,0,0
Energy / Utilities,Product Analyst,skill_machine_learning,Machine Learning,0,3,0,0
Energy / Utilities,Product Analyst,skill_powerbi,Powerbi,0,3,0,0
Energy / Utilities,Product Analyst,skill_python,Python,0,3,0,0
Energy / Utilities,Product Analyst,skill_r,R,0,3,0,0
Energy / Utilities,Product Analyst,skill_reporting,Reporting,0,3,0,0
Energy / Utilities,Product Analyst,skill_sas,Sas,0,3,0,0
Energy / Utilities,Product Analyst,skill_sql,Sql,0,3,0,0
Energy / Utilities,Product Analyst,skill_statistics,Statistics,0,3,0,0
Energy / Utilities,Product Analyst,skill_tableau,Tableau,0,3,0,0
Energy / Utilities,Reporting Analyst,skill_reporting,Reporting,4,4,1,100
Energy / Utilities,Reporting Analyst,skill_data_analysis,Data Analysis,3,4,0.75,75
Energy / Utilities,Reporting Analyst,skill_communication,Communication,1,4,0.25,25
Energy / Utilities,Reporting Analyst,skill_cloud,Cloud,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_data_visualization,Data Visualization,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_database,Database,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_etl,Etl,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_excel,Excel,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_machine_learning,Machine Learning,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_powerbi,Powerbi,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_python,Python,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_r,R,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_sas,Sas,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_sql,Sql,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_statistics,Statistics,0,4,0,0
Energy / Utilities,Reporting Analyst,skill_tableau,Tableau,0,4,0,0
Finance & Insurance,Analytics Manager,skill_data_analysis,Data Analysis,25,25,1,100
Finance & Insurance,Analytics Manager,skill_reporting,Reporting,2,25,0.08,8
Finance & Insurance,Analytics Manager,skill_communication,Communication,1,25,0.04,4
Finance & Insurance,Analytics Manager,skill_data_visualization,Data Visualization,1,25,0.04,4
Finance & Insurance,Analytics Manager,skill_statistics,Statistics,1,25,0.04,4
Finance & Insurance,Analytics Manager,skill_cloud,Cloud,0,25,0,0
Finance & Insurance,Analytics Manager,skill_database,Database,0,25,0,0
Finance & Insurance,Analytics Manager,skill_etl,Etl,0,25,0,0
Finance & Insurance,Analytics Manager,skill_excel,Excel,0,25,0,0
Finance & Insurance,Analytics Manager,skill_machine_learning,Machine Learning,0,25,0,0
Finance & Insurance,Analytics Manager,skill_powerbi,Powerbi,0,25,0,0
Finance & Insurance,Analytics Manager,skill_python,Python,0,25,0,0
Finance & Insurance,Analytics Manager,skill_r,R,0,25,0,0
Finance & Insurance,Analytics Manager,skill_sas,Sas,0,25,0,0
Finance & Insurance,Analytics Manager,skill_sql,Sql,0,25,0,0
Finance & Insurance,Analytics Manager,skill_tableau,Tableau,0,25,0,0
Finance & Insurance,Business Analyst,skill_data_analysis,Data Analysis,12,25,0.48,48
Finance & Insurance,Business Analyst,skill_reporting,Reporting,7,25,0.28,28.000000000000004
Finance & Insurance,Business Analyst,skill_sql,Sql,5,25,0.2,20
Finance & Insurance,Business Analyst,skill_communication,Communication,3,25,0.12,12
Finance & Insurance,Business Analyst,skill_database,Database,2,25,0.08,8
Finance & Insurance,Business Analyst,skill_python,Python,2,25,0.08,8
Finance & Insurance,Business Analyst,skill_r,R,2,25,0.08,8
Finance & Insurance,Business Analyst,skill_sas,Sas,2,25,0.08,8
Finance & Insurance,Business Analyst,skill_cloud,Cloud,1,25,0.04,4
Finance & Insurance,Business Analyst,skill_data_visualization,Data Visualization,1,25,0.04,4
Finance & Insurance,Business Analyst,skill_tableau,Tableau,1,25,0.04,4
Finance & Insurance,Business Analyst,skill_etl,Etl,0,25,0,0
Finance & Insurance,Business Analyst,skill_excel,Excel,0,25,0,0
Finance & Insurance,Business Analyst,skill_machine_learning,Machine Learning,0,25,0,0
Finance & Insurance,Business Analyst,skill_powerbi,Powerbi,0,25,0,0
Finance & Insurance,Business Analyst,skill_statistics,Statistics,0,25,0,0
Finance & Insurance,Business Intelligence,skill_reporting,Reporting,2,2,1,100
Finance & Insurance,Business Intelligence,skill_data_analysis,Data Analysis,1,2,0.5,50
Finance & Insurance,Business Intelligence,skill_tableau,Tableau,1,2,0.5,50
Finance & Insurance,Business Intelligence,skill_cloud,Cloud,0,2,0,0
Finance & Insurance,Business Intelligence,skill_communication,Communication,0,2,0,0
Finance & Insurance,Business Intelligence,skill_data_visualization,Data Visualization,0,2,0,0
Finance & Insurance,Business Intelligence,skill_database,Database,0,2,0,0
Finance & Insurance,Business Intelligence,skill_etl,Etl,0,2,0,0
Finance & Insurance,Business Intelligence,skill_excel,Excel,0,2,0,0
Finance & Insurance,Business Intelligence,skill_machine_learning,Machine Learning,0,2,0,0
Finance & Insurance,Business Intelligence,skill_powerbi,Powerbi,0,2,0,0
Finance & Insurance,Business Intelligence,skill_python,Python,0,2,0,0
Finance & Insurance,Business Intelligence,skill_r,R,0,2,0,0
Finance & Insurance,Business Intelligence,skill_sas,Sas,0,2,0,0
